Lens ID,Publication Year
008-994-849-933-067,2020
009-000-769-576-453,2014
009-004-473-619-299,2016
009-009-170-266-61X,2017
009-009-523-121-847,2011
009-014-945-754-86X,2013
009-016-256-998-227,2021
009-019-923-773-958,2021
009-046-111-833-904,2015
009-047-235-951-616,2017
009-051-421-149-864,2019
009-059-578-400-187,2020
009-083-648-540-522,2020
009-087-688-639-031,2016
009-090-595-213-346,2015
009-092-117-103-563,2014
009-096-878-318-161,
009-111-153-689-718,2019
009-115-684-835-751,2020
009-116-634-715-983,2018
009-119-722-414-973,2018
009-125-314-574-434,2015
009-139-387-086-922,2018
009-141-196-376-364,2017
009-141-999-866-80X,2013
009-146-623-177-70X,2019
009-154-989-225-518,2019
009-171-494-497-997,2015
009-175-833-626-107,2019
009-230-688-431-184,2015
009-231-410-923-234,2014
009-232-713-105-081,2014
009-254-099-054-161,2021
009-264-215-729-429,2013
009-268-771-407-98X,2020
009-268-842-886-835,2021
009-268-906-864-927,2018
009-271-327-843-66X,2021
009-276-066-573-771,2020
009-278-551-057-032,2012
009-282-801-060-245,2020
009-284-991-473-911,2012
009-285-001-373-677,2021
009-289-167-219-985,2019
009-295-624-791-225,2015
009-301-165-505-266,2002
009-312-677-820-968,2010
009-325-165-035-15X,2009
009-328-032-017-015,2019
009-334-173-980-535,2014
009-335-017-244-100,2012
009-346-828-540-441,2015
009-356-032-886-817,2020
009-359-395-134-335,2018
009-377-467-217-404,2021
009-383-249-497-592,2016
009-385-624-463-220,2014
009-391-790-892-427,2018
009-403-501-422-038,2020
009-409-891-492-265,2016
009-431-432-927-742,2016
009-436-175-500-635,2012
009-439-273-487-765,2020
009-439-427-373-163,2019
009-439-484-498-499,2013
009-456-634-489-438,2018
009-472-524-233-183,2018
009-488-894-422-463,2017
009-492-719-582-306,2020
009-492-896-190-581,2015
009-508-479-096-854,2020
009-509-039-481-032,2014
009-513-274-598-638,2016
009-516-232-399-618,2017
009-540-676-995-744,2012
009-564-792-635-048,2020
009-565-877-775-693,2017
009-577-458-051-680,2004
009-579-081-253-15X,2017
009-589-675-255-83X,2019
009-589-900-951-699,2019
009-593-011-235-221,2014
009-595-131-454-217,2021
009-597-361-126-509,2019
009-611-709-656-243,2018
009-614-409-792-159,2021
009-618-694-676-496,2018
009-629-572-131-539,2018
009-633-104-994-95X,2014
009-635-471-900-950,2021
009-641-362-691-505,2016
009-652-889-038-899,2017
009-660-087-695-643,2020
009-671-554-158-665,2015
009-672-055-869-520,2018
009-681-536-353-423,2018
009-686-606-759-713,2021
009-694-603-348-599,2010
009-704-053-261-54X,2019
009-711-120-279-578,2014
009-723-859-788-176,2020
009-727-596-279-799,2020
009-730-207-469-482,2014
009-741-849-983-727,2016
009-753-775-520-129,2013
009-761-252-007-406,2015
009-767-367-680-593,2015
009-789-772-018-680,2018
009-801-824-328-816,2010
009-850-282-200-025,2016
009-857-888-079-268,2013
009-872-061-128-821,2020
009-878-397-940-597,2016
009-880-471-151-469,2019
009-880-679-994-975,2020
009-895-084-439-667,2021
009-901-127-634-728,2018
009-908-823-944-713,2020
009-916-509-433-771,2013
009-926-074-885-080,2019
009-932-046-448-116,2015
009-932-371-944-770,2018
009-934-837-291-986,2016
009-949-951-618-534,2020
009-954-999-833-600,2017
009-969-097-430-716,2020
009-977-205-497-441,2010
009-980-035-271-753,1996
009-981-256-931-238,2019
009-990-410-045-264,2021
009-993-537-933-246,2019
010-000-937-717-16X,2021
010-001-790-831-682,2017
010-006-469-261-831,2021
010-013-154-670-505,2011
010-057-970-014-420,2020
010-070-824-918-006,2015
010-087-455-805-794,2017
010-088-546-676-11X,2020
010-100-625-732-211,2016
010-105-082-535-977,2018
010-105-209-416-896,2018
010-119-855-227-018,2018
010-122-307-378-357,2018
010-123-315-449-172,2020
010-126-383-299-683,2016
010-130-574-846-151,2021
010-143-492-231-252,2021
010-167-005-828-294,2021
010-168-605-184-562,2019
010-170-810-726-327,2021
010-174-882-845-892,2018
010-176-618-076-122,2012
010-178-971-931-694,2019
010-182-722-730-404,2020
010-186-085-027-991,2016
010-190-473-682-471,2013
010-191-045-494-495,2021
010-196-529-737-53X,2017
010-198-925-736-474,2021
010-220-103-396-907,2017
010-223-510-247-144,2013
010-226-343-839-938,2021
010-229-924-718-687,2019
010-235-277-553-425,2021
010-246-157-351-670,2011
010-264-044-678-086,2015
010-264-894-479-235,2021
010-273-324-142-58X,2014
010-275-818-261-780,2018
010-284-911-704-27X,2019
010-289-483-859-445,2014
010-293-935-899-854,2020
010-294-098-005-968,2012
010-296-439-850-713,2016
010-326-056-217-253,2020
010-327-641-151-077,2021
010-340-700-965-115,2020
010-344-393-709-08X,2015
010-371-622-371-929,1993
010-374-178-965-387,2021
010-376-737-711-949,2013
010-382-255-099-807,2020
010-386-772-196-11X,2014
010-390-711-837-341,2017
010-402-084-847-414,2016
010-417-781-911-68X,2020
010-425-791-127-194,2014
010-437-118-042-607,2013
010-440-867-182-110,2015
010-443-760-116-184,2010
010-445-919-395-162,2017
010-449-214-301-195,2021
010-462-505-511-666,2018
010-462-996-801-835,2015
010-490-333-591-716,2021
010-501-584-400-196,
010-523-898-083-506,2019
010-532-283-376-77X,2018
010-539-991-806-314,2015
010-553-053-359-547,2020
010-555-215-417-068,2017
010-564-165-999-833,2020
010-566-839-196-332,2017
010-569-956-040-859,2011
010-573-797-393-906,2011
010-584-484-327-960,2019
010-588-354-957-970,2009
010-607-074-175-14X,2021
010-622-161-693-805,2006
010-641-778-422-291,2016
010-653-072-326-917,2014
010-662-897-730-783,2016
010-663-313-244-728,2016
010-666-601-789-750,2020
010-676-159-298-877,2018
010-681-282-070-719,2018
010-685-382-999-478,2019
010-696-480-084-881,2018
010-725-066-634-534,2016
010-754-699-589-836,2014
010-766-985-925-069,2017
010-772-921-004-915,2016
010-777-097-952-02X,2016
010-784-191-060-154,2016
010-791-518-387-841,2017
010-809-290-345-110,2018
010-824-470-622-221,2016
010-826-245-242-600,2015
010-827-918-619-199,2013
010-828-866-848-284,2017
010-833-074-477-59X,2012
010-839-060-867-519,2018
010-842-813-941-38X,2020
010-848-756-618-435,2020
010-852-674-864-271,2018
010-863-075-475-091,2014
010-873-787-664-463,2016
010-879-737-791-998,2018
010-892-264-040-989,2018
010-903-797-535-520,2014
010-913-258-963-955,2015
010-923-499-633-286,2019
010-929-821-961-833,2018
010-930-638-838-632,2017
010-937-737-443-355,2021
010-943-175-216-10X,2018
010-950-983-539-99X,2018
010-951-229-873-51X,2018
010-951-834-993-27X,2021
010-953-198-808-211,2020
010-958-705-733-713,2019
010-964-602-295-045,2021
010-990-655-398-24X,2020
010-993-602-987-036,2016
011-003-285-309-856,2020
011-028-864-562-099,2018
011-056-986-531-23X,2016
011-080-464-690-102,2014
011-084-788-263-981,2018
011-085-736-849-491,2020
011-125-061-085-000,2016
011-136-688-791-498,2015
011-162-120-112-711,2019
011-178-200-582-04X,2019
011-182-384-644-226,2021
011-187-191-444-474,2017
011-193-682-180-259,2013
011-208-595-610-846,2018
011-209-750-331-471,2019
011-210-230-254-909,2019
011-210-642-871-452,2019
011-215-580-090-222,2009
011-217-015-920-704,2013
011-225-580-556-132,2015
011-226-877-498-767,2014
011-229-531-529-945,2020
011-238-649-683-432,2020
011-241-717-579-539,2007
011-241-939-226-501,2020
011-249-071-212-506,2021
011-258-930-757-307,
011-262-428-880-328,2016
011-266-293-124-717,2018
011-267-017-173-429,2019
011-272-471-023-38X,2016
011-272-611-549-376,2020
011-278-584-074-99X,2019
011-283-942-946-900,2021
011-284-558-894-741,2013
011-300-250-956-018,2016
011-316-105-259-423,2020
011-325-518-073-349,2016
011-329-380-906-35X,2021
011-330-230-225-848,2021
011-338-942-176-77X,2020
011-342-815-195-427,2017
011-345-186-560-80X,2015
011-350-934-614-436,2019
011-360-616-745-405,2019
011-364-133-440-904,2016
011-365-870-038-784,2019
011-371-365-588-049,2018
011-377-468-648-590,2021
011-387-152-086-412,2020
011-389-765-969-276,2016
011-392-232-037-991,2006
011-393-486-649-159,2019
011-394-341-406-097,2016
011-394-995-477-88X,2015
011-402-830-256-605,2015
011-408-763-026-603,2020
011-410-705-007-888,2015
011-413-169-166-036,2018
011-418-014-715-400,2018
011-427-936-144-207,2020
011-430-025-569-121,2017
011-462-400-900-506,2021
011-489-855-471-699,2020
011-497-544-270-208,2017
011-512-074-703-672,2015
011-513-087-333-361,2018
011-514-107-792-27X,2019
011-523-214-931-401,2012
011-525-295-914-556,2021
011-532-085-210-521,2014
011-533-207-830-441,2015
011-546-131-529-734,2021
011-559-783-822-488,2014
011-564-314-044-915,2019
011-570-914-619-138,2020
011-585-273-172-621,2019
011-587-151-991-011,2019
011-587-351-309-558,2019
011-592-294-538-245,2012
011-606-383-804-271,2012
011-612-682-239-314,2019
011-622-467-883-827,2020
011-624-166-465-516,2021
011-646-902-542-178,2015
011-648-087-416-771,2016
011-649-465-774-07X,2018
011-658-932-402-668,2013
011-679-202-164-875,2015
011-682-149-584-412,2021
011-683-557-598-383,2019
011-688-094-765-319,2013
011-704-127-382-574,2015
011-706-305-973-211,2017
011-722-656-199-299,2018
011-731-941-623-946,2017
011-748-255-201-461,1997
011-761-184-309-673,2019
011-763-326-217-109,2017
011-779-836-527-824,2012
011-800-306-105-556,2017
011-802-204-841-797,2020
011-803-619-263-620,2020
011-815-965-017-738,2017
011-821-857-293-189,2015
011-822-465-148-091,2014
011-824-242-549-209,2020
011-828-907-353-402,2014
011-829-998-263-131,2015
011-832-040-141-467,2017
011-850-655-970-586,
011-858-046-073-720,2017
011-877-461-820-643,2012
011-893-359-147-974,2012
011-898-181-404-63X,2019
011-899-347-808-429,
011-901-749-094-537,2013
011-943-503-046-346,2017
011-944-987-471-756,2018
011-963-260-845-132,2015
011-989-031-009-005,2015
011-994-153-947-637,2015
012-011-686-052-752,2019
012-030-073-209-677,2015
012-044-095-239-09X,2013
012-068-652-941-049,2021
012-075-984-775-652,2016
012-082-712-764-277,2020
012-087-164-394-617,
012-093-144-060-709,2016
012-093-571-013-237,2014
012-099-475-067-363,2017
012-112-854-658-001,2016
012-117-074-539-020,2019
012-123-878-132-809,2021
012-131-793-424-757,2018
012-136-813-278-180,2018
012-140-789-043-016,2017
012-140-995-121-820,2012
012-145-754-810-476,2019
012-160-949-985-757,2018
012-171-623-893-055,2020
012-173-461-273-740,2017
012-175-884-732-469,2014
012-185-121-058-700,2020
012-201-567-478-23X,2017
012-230-618-688-775,2014
012-234-222-915-060,2020
012-241-413-394-603,2017
012-248-500-787-968,2021
012-253-909-714-752,2019
012-257-833-739-256,2019
012-261-504-605-136,2016
012-281-499-184-047,2017
012-284-343-119-939,2017
012-286-967-404-841,2020
012-292-383-475-057,2016
012-298-339-304-039,2021
012-299-390-073-453,2017
012-302-051-610-087,2012
012-316-342-113-31X,2019
012-328-204-700-362,2015
012-333-346-098-502,2021
012-333-431-276-254,2020
012-338-052-508-396,2012
012-338-911-715-255,2021
012-345-418-805-527,2020
012-348-828-924-776,2020
012-348-839-059-167,2016
012-357-008-777-04X,2019
012-372-216-563-930,2020
012-374-399-475-261,2018
012-393-584-059-730,2013
012-394-274-300-992,2019
012-399-876-067-203,2020
012-409-948-612-976,2020
012-429-034-113-255,2018
012-442-898-969-866,2017
012-466-741-570-175,2017
012-470-701-333-716,2021
012-495-983-206-379,2020
012-503-350-653-248,2015
012-509-875-905-812,2021
012-525-721-380-996,2019
012-554-019-479-980,2019
012-572-420-546-288,2020
012-581-122-008-718,2012
012-584-218-659-383,2020
012-590-014-523-389,2020
012-606-224-680-634,2020
012-621-075-364-368,2021
012-624-292-167-890,2014
012-627-535-063-935,2019
012-627-804-684-466,2018
012-635-123-185-768,2020
012-645-562-259-342,2016
012-653-118-582-004,2021
012-655-371-874-368,2012
012-658-477-979-68X,2015
012-662-356-265-471,2018
012-665-283-038-780,2013
012-665-963-874-539,2021
012-684-206-665-40X,2014
012-702-823-023-644,2017
012-703-361-264-316,2020
012-713-982-226-872,2012
012-729-690-752-535,2017
012-738-964-983-387,2015
012-740-247-555-18X,2015
012-747-471-725-229,2017
012-749-404-977-249,2019
012-750-006-725-220,2020
012-751-263-502-209,2020
012-757-213-597-753,2018
012-761-098-017-865,2019
012-764-198-860-538,2018
012-764-311-561-709,2014
012-766-379-644-294,2021
012-773-242-884-671,2016
012-774-261-528-829,2012
012-776-981-620-155,2012
012-777-144-275-31X,
012-793-170-978-561,2017
012-793-713-633-675,2018
012-802-536-770-258,2018
012-802-636-244-474,2018
012-808-839-564-133,2017
012-826-813-146-477,2018
012-831-585-364-769,2019
012-832-470-631-884,2019
012-832-523-419-247,2013
012-839-180-522-446,2016
012-853-150-100-868,2013
012-867-926-708-131,2016
012-871-291-341-12X,2018
012-880-815-685-244,2019
012-881-454-052-285,2014
012-885-367-297-055,2013
012-897-293-452-080,2017
012-897-956-861-812,2017
012-899-030-030-459,2019
012-908-788-801-597,2014
012-909-459-010-932,2021
012-919-374-905-349,2019
012-960-311-372-463,2013
012-965-135-135-92X,2019
012-984-713-019-386,2016
012-992-850-414-737,2016
012-993-391-094-037,2015
012-993-794-042-880,2014
013-010-209-299-981,2012
013-010-264-330-689,2017
013-019-063-668-975,2014
013-028-122-225-344,2019
013-038-757-914-943,2017
013-041-211-344-659,2013
013-068-620-909-614,2016
013-077-875-745-038,2018
013-096-704-257-500,2019
013-110-425-120-593,2015
013-119-111-595-159,2012
013-121-373-033-474,2019
013-121-479-618-155,2012
013-125-134-912-867,2016
013-146-612-302-135,2019
013-153-775-486-691,2019
013-168-511-770-826,2018
013-169-574-774-976,2018
013-172-303-013-38X,2016
013-174-428-034-204,2020
013-187-458-324-352,2021
013-210-840-050-607,2019
013-225-430-806-821,2018
013-231-921-909-893,2021
013-242-016-092-178,2012
013-242-505-714-134,2013
013-248-548-436-020,2010
013-260-753-859-374,2017
013-270-031-883-275,2018
013-281-179-768-154,2015
013-323-728-635-382,2019
013-324-490-443-317,2016
013-343-691-027-321,2016
013-353-094-176-010,2016
013-356-665-010-852,2016
013-374-698-611-952,2015
013-385-946-858-203,2013
013-386-525-502-828,2021
013-389-372-931-456,2021
013-391-643-905-827,2018
013-401-659-211-500,2012
013-405-043-343-941,2018
013-405-197-970-147,2016
013-405-774-943-983,2016
013-417-655-259-693,2009
013-432-177-522-156,2018
013-438-988-573-122,2016
013-440-932-338-767,2013
013-467-474-187-454,2021
013-472-417-945-593,2021
013-475-500-128-504,2019
013-475-699-847-441,2018
013-483-253-187-012,2012
013-497-425-246-486,2013
013-503-189-119-204,2021
013-506-614-430-487,2017
013-511-358-318-061,2017
013-516-685-302-393,2017
013-540-476-998-689,2015
013-543-861-257-186,2012
013-546-892-175-478,2019
013-549-806-751-680,2016
013-558-157-278-903,2016
013-560-919-183-840,2019
013-594-629-252-188,2020
013-637-017-803-222,2011
013-638-038-949-057,2021
013-652-317-663-562,2015
013-653-064-003-447,2013
013-667-929-750-917,2017
013-668-560-577-564,2013
013-668-851-695-843,2021
013-672-207-616-632,2017
013-682-549-094-52X,2014
013-683-329-541-409,2021
013-695-711-771-65X,2004
013-716-967-186-702,2016
013-727-863-660-311,2017
013-737-019-083-837,2016
013-738-924-958-87X,2016
013-748-864-676-326,2020
013-757-019-346-746,2021
013-766-849-903-315,2017
013-777-485-430-177,2020
013-782-751-714-647,2021
013-789-745-834-142,2020
013-799-188-650-138,2020
013-805-139-059-307,2017
013-816-744-187-108,2009
013-817-146-715-841,2019
013-821-228-229-558,2019
013-851-422-229-794,2016
013-854-421-220-10X,2016
013-855-167-334-180,2013
013-872-211-190-220,2013
013-890-762-504-168,2014
013-895-853-701-821,2013
013-900-552-741-946,2015
013-911-153-225-93X,2018
013-919-697-075-585,2019
013-921-342-612-233,2019
013-931-709-905-147,2016
013-932-628-940-420,2015
013-932-758-746-917,2017
013-945-355-336-158,2014
013-953-210-643-982,2019
013-953-823-740-89X,2019
013-972-344-872-733,2020
013-972-444-010-284,2020
013-973-513-060-803,2017
013-992-665-594-920,2012
013-992-821-774-836,2020
013-997-760-903-923,2020
014-048-493-606-984,2017
014-056-276-357-870,2020
014-074-570-561-29X,2018
014-075-690-043-002,2018
014-079-387-511-262,2013
014-092-663-937-62X,2001
014-108-940-540-836,2017
014-110-330-245-859,2012
014-122-736-510-665,2021
014-151-186-854-289,2014
014-156-296-261-903,2016
014-174-657-570-963,2021
014-248-789-002-641,2020
014-253-688-185-713,2021
014-280-547-767-668,2016
014-303-852-777-490,2021
014-313-747-638-148,2021
014-315-993-109-259,2018
014-319-384-793-17X,2020
014-327-725-669-813,2021
014-332-370-103-891,2018
014-345-830-080-452,2015
014-351-280-856-746,2017
014-368-188-471-860,2015
014-370-510-380-549,2016
014-370-890-879-471,2014
014-372-153-387-994,2014
014-385-959-424-101,2021
014-390-973-936-732,2021
014-403-565-543-606,2020
014-404-878-888-618,2021
014-436-727-784-754,2021
014-450-783-373-555,2018
014-470-396-990-359,2020
014-473-239-083-361,2018
014-476-749-141-73X,2014
014-478-946-695-79X,2017
014-484-097-179-74X,2018
014-484-950-084-597,2012
014-485-181-281-40X,2021
014-495-442-043-629,1996
014-515-478-060-928,2021
014-517-562-694-121,2016
014-538-311-760-182,2018
014-544-905-965-063,2016
014-560-786-783-530,2020
014-565-566-387-387,2019
014-571-621-204-215,2020
014-580-988-408-075,2016
014-582-912-194-751,2019
